time 	 XG 	 YG 	 ZG 	 Phi 	 Theta 	 Psi
3.50655 	 12.9075 	 12.8222 	 2.94773 	 1.10381 	 -2.59079 	 -3.38275
3.52049 	 12.9079 	 12.8236 	 2.93897 	 1.03069 	 -2.66699 	 -3.40807
3.53448 	 12.9083 	 12.8249 	 2.93031 	 0.956549 	 -2.74238 	 -3.43345
3.54849 	 12.9087 	 12.8263 	 2.92176 	 0.881475 	 -2.81657 	 -3.45885
3.56252 	 12.9091 	 12.8277 	 2.91332 	 0.805465 	 -2.88934 	 -3.48433
3.57657 	 12.9095 	 12.8291 	 2.90502 	 0.728563 	 -2.96047 	 -3.50989
3.59064 	 12.9099 	 12.8304 	 2.89686 	 0.650796 	 -3.02983 	 -3.53559
3.60473 	 12.9104 	 12.8318 	 2.88887 	 0.572122 	 -3.09712 	 -3.56142
3.61884 	 12.9108 	 12.8332 	 2.88105 	 0.492591 	 -3.16193 	 -3.58731
3.63298 	 12.9112 	 12.8346 	 2.87342 	 0.412565 	 -3.22393 	 -3.61324
3.6471 	 12.9117 	 12.836 	 2.86601 	 0.332319 	 -3.28284 	 -3.63914
3.6612 	 12.9122 	 12.8373 	 2.85881 	 0.251975 	 -3.33888 	 -3.66498
3.67529 	 12.9126 	 12.8387 	 2.85183 	 0.171788 	 -3.39225 	 -3.69072
3.68936 	 12.9131 	 12.84 	 2.84507 	 0.0920186 	 -3.44283 	 -3.71633
3.70339 	 12.9136 	 12.8413 	 2.83857 	 0.0128768 	 -3.49029 	 -3.74178
3.71736 	 12.9141 	 12.8426 	 2.83232 	 -0.0655021 	 -3.53427 	 -3.7671
3.73126 	 12.9147 	 12.8439 	 2.82634 	 -0.143138 	 -3.57473 	 -3.79227
3.74509 	 12.9152 	 12.8452 	 2.8206 	 -0.220194 	 -3.61193 	 -3.81739
3.75889 	 12.9157 	 12.8465 	 2.8151 	 -0.296697 	 -3.64606 	 -3.84241
3.77267 	 12.9162 	 12.8478 	 2.80983 	 -0.372725 	 -3.67727 	 -3.86733
3.78643 	 12.9167 	 12.849 	 2.80481 	 -0.448151 	 -3.70547 	 -3.89215
3.80017 	 12.9173 	 12.8503 	 2.80003 	 -0.522819 	 -3.73038 	 -3.91684
3.81388 	 12.9178 	 12.8515 	 2.79552 	 -0.596624 	 -3.75184 	 -3.94136
3.82754 	 12.9183 	 12.8527 	 2.79127 	 -0.669366 	 -3.7699 	 -3.9657
3.84113 	 12.9189 	 12.8539 	 2.78728 	 -0.741151 	 -3.78469 	 -3.98992
3.85468 	 12.9194 	 12.8552 	 2.78352 	 -0.812021 	 -3.79633 	 -4.01406
3.86822 	 12.92 	 12.8564 	 2.78001 	 -0.882028 	 -3.80482 	 -4.03818
3.88175 	 12.9206 	 12.8576 	 2.77674 	 -0.951182 	 -3.81018 	 -4.06237
3.8953 	 12.9212 	 12.8588 	 2.77372 	 -1.01929 	 -3.81239 	 -4.08662
3.90883 	 12.9218 	 12.86 	 2.77095 	 -1.08622 	 -3.81144 	 -4.11095
3.9223 	 12.9224 	 12.8613 	 2.76843 	 -1.15199 	 -3.80736 	 -4.13537
3.93571 	 12.923 	 12.8625 	 2.76617 	 -1.21649 	 -3.80022 	 -4.15985
3.94905 	 12.9237 	 12.8637 	 2.76414 	 -1.27964 	 -3.79004 	 -4.18433
3.96232 	 12.9244 	 12.865 	 2.76237 	 -1.3414 	 -3.77689 	 -4.2088
3.97553 	 12.9251 	 12.8662 	 2.76083 	 -1.40177 	 -3.76088 	 -4.23329
3.98868 	 12.9258 	 12.8675 	 2.75953 	 -1.4608 	 -3.74199 	 -4.25783
4.00178 	 12.9265 	 12.8687 	 2.75846 	 -1.5185 	 -3.72025 	 -4.28248
4.01483 	 12.9273 	 12.87 	 2.75762 	 -1.57488 	 -3.6957 	 -4.30728
4.02784 	 12.928 	 12.8713 	 2.75701 	 -1.62995 	 -3.66839 	 -4.33223
4.04081 	 12.9289 	 12.8725 	 2.75662 	 -1.68358 	 -3.63832 	 -4.35726
4.05373 	 12.9297 	 12.8738 	 2.75646 	 -1.73578 	 -3.6055 	 -4.38239
4.06661 	 12.9305 	 12.8751 	 2.75651 	 -1.78657 	 -3.56998 	 -4.40762
4.07947 	 12.9314 	 12.8764 	 2.75679 	 -1.83596 	 -3.53178 	 -4.43298
4.09233 	 12.9323 	 12.8778 	 2.75728 	 -1.88399 	 -3.49087 	 -4.45851
4.10519 	 12.9333 	 12.8791 	 2.75798 	 -1.93064 	 -3.44727 	 -4.48423
4.11807 	 12.9342 	 12.8805 	 2.7589 	 -1.97578 	 -3.40097 	 -4.5101
4.13096 	 12.9352 	 12.8818 	 2.76003 	 -2.01941 	 -3.35211 	 -4.53616
4.14387 	 12.9363 	 12.8832 	 2.76137 	 -2.06158 	 -3.30066 	 -4.56251
4.15679 	 12.9373 	 12.8846 	 2.76292 	 -2.10231 	 -3.24656 	 -4.58914
4.16975 	 12.9384 	 12.886 	 2.76468 	 -2.14157 	 -3.18974 	 -4.61606
4.18273 	 12.9396 	 12.8875 	 2.76666 	 -2.17921 	 -3.13024 	 -4.64321
4.19573 	 12.9407 	 12.8889 	 2.76884 	 -2.21509 	 -3.0682 	 -4.67056
4.20875 	 12.9419 	 12.8904 	 2.77124 	 -2.24923 	 -3.00375 	 -4.69817
4.22178 	 12.9432 	 12.8919 	 2.77383 	 -2.28163 	 -2.93695 	 -4.72604
4.23481 	 12.9444 	 12.8934 	 2.77662 	 -2.31224 	 -2.86786 	 -4.75415
4.24784 	 12.9457 	 12.8949 	 2.77961 	 -2.34102 	 -2.79647 	 -4.78255
4.26087 	 12.9471 	 12.8965 	 2.78279 	 -2.36792 	 -2.72281 	 -4.81124
4.2739 	 12.9485 	 12.898 	 2.78616 	 -2.39287 	 -2.64701 	 -4.84017
4.28692 	 12.9499 	 12.8996 	 2.78972 	 -2.41586 	 -2.5692 	 -4.86933
4.29994 	 12.9513 	 12.9012 	 2.79345 	 -2.43688 	 -2.48943 	 -4.8987
4.31294 	 12.9528 	 12.9028 	 2.79737 	 -2.45595 	 -2.40776 	 -4.92826
4.32593 	 12.9544 	 12.9044 	 2.80144 	 -2.47311 	 -2.32424 	 -4.95802
4.33891 	 12.9559 	 12.906 	 2.80569 	 -2.48834 	 -2.23887 	 -4.988
4.35187 	 12.9575 	 12.9076 	 2.8101 	 -2.50163 	 -2.1518 	 -5.01819
4.36482 	 12.9592 	 12.9093 	 2.81466 	 -2.513 	 -2.0631 	 -5.04857
4.37774 	 12.9608 	 12.9109 	 2.81937 	 -2.52245 	 -1.97283 	 -5.07908
4.39065 	 12.9626 	 12.9126 	 2.82421 	 -2.52999 	 -1.88111 	 -5.10974
4.40352 	 12.9643 	 12.9143 	 2.82919 	 -2.53562 	 -1.7882 	 -5.14051
4.41637 	 12.9661 	 12.916 	 2.8343 	 -2.53935 	 -1.69428 	 -5.17144
4.42918 	 12.9679 	 12.9177 	 2.83954 	 -2.54123 	 -1.59946 	 -5.20254
4.44195 	 12.9698 	 12.9194 	 2.8449 	 -2.5413 	 -1.50373 	 -5.23386
4.4547 	 12.9716 	 12.9211 	 2.85037 	 -2.53954 	 -1.40708 	 -5.26535
4.46741 	 12.9736 	 12.9229 	 2.85596 	 -2.5359 	 -1.30959 	 -5.29697
4.48009 	 12.9755 	 12.9246 	 2.86165 	 -2.53043 	 -1.21133 	 -5.32868
4.49275 	 12.9775 	 12.9263 	 2.86744 	 -2.52316 	 -1.1123 	 -5.36049
4.50539 	 12.9796 	 12.9281 	 2.87334 	 -2.51416 	 -1.01252 	 -5.39243
4.51801 	 12.9817 	 12.9299 	 2.87935 	 -2.50348 	 -0.912 	 -5.42453
4.53064 	 12.9838 	 12.9317 	 2.88546 	 -2.49112 	 -0.810838 	 -5.45684
4.54327 	 12.986 	 12.9334 	 2.89167 	 -2.47713 	 -0.709032 	 -5.48941
4.55591 	 12.9882 	 12.9353 	 2.89798 	 -2.46154 	 -0.606567 	 -5.52225
4.56857 	 12.9904 	 12.9371 	 2.90438 	 -2.44431 	 -0.503456 	 -5.55532
4.58124 	 12.9928 	 12.9389 	 2.91087 	 -2.42537 	 -0.399787 	 -5.58858
4.59394 	 12.9951 	 12.9408 	 2.91745 	 -2.40468 	 -0.295677 	 -5.62201
4.60666 	 12.9976 	 12.9426 	 2.92411 	 -2.38226 	 -0.191236 	 -5.65559
4.61941 	 13.0001 	 12.9445 	 2.93086 	 -2.35809 	 -0.0864608 	 -5.68936
4.6322 	 13.0026 	 12.9464 	 2.93768 	 -2.33219 	 0.0186134 	 -5.72332
4.64502 	 13.0052 	 12.9483 	 2.94456 	 -2.30466 	 0.123778 	 -5.75747
4.65786 	 13.0079 	 12.9502 	 2.9515 	 -2.27554 	 0.228982 	 -5.79186
4.67074 	 13.0106 	 12.9521 	 2.95851 	 -2.24483 	 0.334147 	 -5.82647
4.68365 	 13.0134 	 12.954 	 2.96556 	 -2.21261 	 0.439194 	 -5.86128
4.69659 	 13.0162 	 12.956 	 2.97267 	 -2.17883 	 0.544175 	 -5.89626
4.70958 	 13.0191 	 12.9579 	 2.97983 	 -2.14345 	 0.649052 	 -5.9314
4.72262 	 13.0221 	 12.9599 	 2.98704 	 -2.10645 	 0.753665 	 -5.96674
4.73571 	 13.0251 	 12.9619 	 2.9943 	 -2.06778 	 0.857856 	 -6.00228
4.74887 	 13.0283 	 12.9638 	 3.00158 	 -2.0276 	 0.961304 	 -6.03803
4.76206 	 13.0315 	 12.9658 	 3.00888 	 -1.98594 	 1.0639 	 -6.074
4.77528 	 13.0347 	 12.9679 	 3.0162 	 -1.94283 	 1.16565 	 -6.11021
4.78854 	 13.038 	 12.9699 	 3.02352 	 -1.89826 	 1.26644 	 -6.14667
4.80183 	 13.0414 	 12.9719 	 3.03083 	 -1.8523 	 1.36592 	 -6.18332
4.81515 	 13.0449 	 12.9739 	 3.03813 	 -1.80497 	 1.46393 	 -6.22013
4.8285 	 13.0484 	 12.976 	 3.04542 	 -1.75628 	 1.56038 	 -6.25708
4.84188 	 13.052 	 12.978 	 3.05268 	 -1.70632 	 1.65509 	 -6.29412
4.85527 	 13.0557 	 12.9801 	 3.05989 	 -1.65519 	 1.74792 	 -6.33123
4.86868 	 13.0594 	 12.9822 	 3.06705 	 -1.60293 	 1.83879 	 -6.36842
4.88209 	 13.0632 	 12.9842 	 3.07416 	 -1.54957 	 1.92761 	 -6.40572
4.89553 	 13.0671 	 12.9863 	 3.0812 	 -1.49514 	 2.01433 	 -6.44313
4.90898 	 13.071 	 12.9883 	 3.08819 	 -1.43971 	 2.09875 	 -6.48063
4.92245 	 13.075 	 12.9904 	 3.09509 	 -1.38336 	 2.18066 	 -6.51821
4.93593 	 13.0791 	 12.9925 	 3.10192 	 -1.32612 	 2.26001 	 -6.55585
4.9494 	 13.0832 	 12.9945 	 3.10864 	 -1.26803 	 2.33672 	 -6.5936
4.9629 	 13.0874 	 12.9966 	 3.11527 	 -1.20911 	 2.41071 	 -6.63147
4.9764 	 13.0916 	 12.9987 	 3.1218 	 -1.14939 	 2.48192 	 -6.6695
4.98993 	 13.096 	 13.0008 	 3.12823 	 -1.08887 	 2.55023 	 -6.70767
5.00349 	 13.1004 	 13.0029 	 3.13454 	 -1.02764 	 2.61543 	 -6.74594
5.01706 	 13.1049 	 13.0049 	 3.14073 	 -0.965831 	 2.67736 	 -6.78428
5.03064 	 13.1094 	 13.007 	 3.14679 	 -0.903436 	 2.73602 	 -6.82272
5.04423 	 13.114 	 13.0091 	 3.15272 	 -0.84047 	 2.7914 	 -6.86129
5.05783 	 13.1187 	 13.0112 	 3.1585 	 -0.776943 	 2.84332 	 -6.89999
5.07145 	 13.1235 	 13.0133 	 3.16414 	 -0.712858 	 2.89167 	 -6.93882
5.08508 	 13.1283 	 13.0154 	 3.16963 	 -0.648214 	 2.93638 	 -6.97781
5.09874 	 13.1332 	 13.0175 	 3.17497 	 -0.583071 	 2.97739 	 -7.01702
5.11243 	 13.1382 	 13.0196 	 3.18016 	 -0.517476 	 3.01466 	 -7.05641
5.12616 	 13.1432 	 13.0217 	 3.18517 	 -0.451517 	 3.04813 	 -7.09595
5.13991 	 13.1483 	 13.0238 	 3.19 	 -0.385328 	 3.07766 	 -7.13558
5.15367 	 13.1535 	 13.0259 	 3.19466 	 -0.318931 	 3.10316 	 -7.17532
5.16743 	 13.1588 	 13.028 	 3.19914 	 -0.252377 	 3.12458 	 -7.2152
5.18121 	 13.1641 	 13.0301 	 3.20343 	 -0.18568 	 3.14195 	 -7.2552
5.19501 	 13.1695 	 13.0322 	 3.20754 	 -0.118851 	 3.15525 	 -7.29534
5.20883 	 13.175 	 13.0343 	 3.21144 	 -0.0520427 	 3.16437 	 -7.33555
5.22266 	 13.1805 	 13.0365 	 3.21514 	 0.0145998 	 3.16932 	 -7.37575
5.23646 	 13.186 	 13.0386 	 3.21862 	 0.0809087 	 3.17003 	 -7.41593
5.25022 	 13.1916 	 13.0407 	 3.22189 	 0.146887 	 3.16643 	 -7.45606
5.26393 	 13.1973 	 13.0428 	 3.22494 	 0.21253 	 3.15854 	 -7.49619
5.27761 	 13.203 	 13.0448 	 3.22776 	 0.277794 	 3.1464 	 -7.53628
5.29125 	 13.2087 	 13.0469 	 3.23037 	 0.342645 	 3.13009 	 -7.57631
5.30487 	 13.2145 	 13.049 	 3.23276 	 0.407096 	 3.1096 	 -7.61628
5.31846 	 13.2203 	 13.0511 	 3.23494 	 0.471161 	 3.08484 	 -7.65618
5.33204 	 13.2262 	 13.0531 	 3.2369 	 0.53482 	 3.05583 	 -7.69602
5.34561 	 13.2321 	 13.0552 	 3.23864 	 0.598036 	 3.02264 	 -7.73583
5.35918 	 13.2381 	 13.0572 	 3.24018 	 0.660791 	 2.98535 	 -7.77561
5.37274 	 13.2441 	 13.0593 	 3.24149 	 0.72301 	 2.94401 	 -7.81535
5.38629 	 13.2502 	 13.0613 	 3.24258 	 0.784654 	 2.89861 	 -7.85503
5.39984 	 13.2563 	 13.0633 	 3.24346 	 0.84568 	 2.84908 	 -7.89462
5.41337 	 13.2624 	 13.0654 	 3.24412 	 0.906061 	 2.79548 	 -7.93415
5.4269 	 13.2686 	 13.0674 	 3.24456 	 0.965741 	 2.7378 	 -7.97356
5.44043 	 13.2749 	 13.0694 	 3.24478 	 1.02467 	 2.67614 	 -8.01284
5.45394 	 13.2811 	 13.0714 	 3.24478 	 1.08272 	 2.61048 	 -8.0519
5.46743 	 13.2874 	 13.0734 	 3.24456 	 1.13981 	 2.54093 	 -8.09071
5.48089 	 13.2937 	 13.0753 	 3.24411 	 1.19592 	 2.46765 	 -8.12926
5.49431 	 13.3 	 13.0773 	 3.24346 	 1.25105 	 2.39076 	 -8.16758
5.50769 	 13.3063 	 13.0792 	 3.2426 	 1.30521 	 2.31033 	 -8.2057
5.52104 	 13.3127 	 13.0811 	 3.24154 	 1.35838 	 2.2264 	 -8.24361
5.53435 	 13.3191 	 13.0831 	 3.24027 	 1.41049 	 2.13905 	 -8.28133
5.54764 	 13.3254 	 13.085 	 3.23879 	 1.4615 	 2.04829 	 -8.31885
5.56089 	 13.3318 	 13.0869 	 3.2371 	 1.51143 	 1.95415 	 -8.35617
5.57412 	 13.3382 	 13.0887 	 3.23521 	 1.56028 	 1.85662 	 -8.39328
5.58733 	 13.3447 	 13.0906 	 3.23312 	 1.60803 	 1.75577 	 -8.4302
5.60053 	 13.3511 	 13.0924 	 3.23083 	 1.65464 	 1.6516 	 -8.46688
5.61371 	 13.3575 	 13.0943 	 3.22835 	 1.7001 	 1.5442 	 -8.50331
5.62688 	 13.364 	 13.0961 	 3.22567 	 1.74436 	 1.43356 	 -8.53949
5.64005 	 13.3705 	 13.0979 	 3.22278 	 1.78744 	 1.31962 	 -8.57541
5.65322 	 13.3769 	 13.0997 	 3.2197 	 1.82934 	 1.2025 	 -8.61111
5.6664 	 13.3834 	 13.1015 	 3.21643 	 1.87006 	 1.0823 	 -8.64662
5.67958 	 13.3899 	 13.1033 	 3.21297 	 1.90957 	 0.959065 	 -8.68197
5.69276 	 13.3964 	 13.1051 	 3.20932 	 1.94786 	 0.832871 	 -8.71716
5.70596 	 13.4029 	 13.1068 	 3.2055 	 1.98483 	 0.704131 	 -8.75212
5.71912 	 13.4094 	 13.1086 	 3.20149 	 2.02048 	 0.572885 	 -8.78686
5.73226 	 13.4159 	 13.1103 	 3.19731 	 2.05479 	 0.439175 	 -8.82137
5.74538 	 13.4223 	 13.112 	 3.19296 	 2.08773 	 0.303114 	 -8.85567
5.75849 	 13.4287 	 13.1137 	 3.18845 	 2.11925 	 0.164835 	 -8.88968
5.77156 	 13.4351 	 13.1154 	 3.18378 	 2.14936 	 0.0243731 	 -8.92342
5.78462 	 13.4415 	 13.1171 	 3.17895 	 2.17807 	 -0.118159 	 -8.95689
5.79765 	 13.4479 	 13.1188 	 3.17396 	 2.20533 	 -0.262701 	 -8.99011
5.81067 	 13.4542 	 13.1204 	 3.16881 	 2.23115 	 -0.409206 	 -9.02307
5.82367 	 13.4605 	 13.1221 	 3.16352 	 2.25554 	 -0.557657 	 -9.05576
5.83667 	 13.4668 	 13.1237 	 3.15807 	 2.27848 	 -0.708013 	 -9.0882
5.84966 	 13.4731 	 13.1254 	 3.15247 	 2.29998 	 -0.860242 	 -9.12039
5.86265 	 13.4793 	 13.127 	 3.14673 	 2.32002 	 -1.01423 	 -9.15229
5.87564 	 13.4855 	 13.1286 	 3.14084 	 2.33853 	 -1.16982 	 -9.18387
5.88862 	 13.4916 	 13.1302 	 3.13482 	 2.35554 	 -1.32687 	 -9.21515
5.9016 	 13.4977 	 13.1318 	 3.12867 	 2.37107 	 -1.48534 	 -9.24616
5.91458 	 13.5038 	 13.1333 	 3.12239 	 2.38511 	 -1.64519 	 -9.27694
5.92756 	 13.5098 	 13.1349 	 3.11598 	 2.39763 	 -1.80635 	 -9.30753
5.94054 	 13.5158 	 13.1365 	 3.10944 	 2.40865 	 -1.96877 	 -9.33793
5.95354 	 13.5218 	 13.1381 	 3.10278 	 2.41814 	 -2.13235 	 -9.36815
5.96655 	 13.5277 	 13.1396 	 3.09599 	 2.42611 	 -2.29705 	 -9.39824
5.97958 	 13.5335 	 13.1412 	 3.08908 	 2.43256 	 -2.46273 	 -9.42819
5.99263 	 13.5393 	 13.1427 	 3.08206 	 2.43744 	 -2.62921 	 -9.458
6.00568 	 13.5451 	 13.1443 	 3.07493 	 2.44078 	 -2.79646 	 -9.48771
6.01875 	 13.5508 	 13.1459 	 3.06769 	 2.44256 	 -2.9644 	 -9.51731
6.03185 	 13.5565 	 13.1474 	 3.06035 	 2.44277 	 -3.13295 	 -9.54682
6.04496 	 13.5621 	 13.149 	 3.0529 	 2.44141 	 -3.30204 	 -9.57623
6.05811 	 13.5676 	 13.1506 	 3.04535 	 2.43846 	 -3.47157 	 -9.6056
6.07129 	 13.5731 	 13.1521 	 3.0377 	 2.43392 	 -3.64145 	 -9.63492
6.0845 	 13.5786 	 13.1537 	 3.02995 	 2.42776 	 -3.81153 	 -9.6642
6.09776 	 13.5839 	 13.1553 	 3.02211 	 2.42001 	 -3.98159 	 -9.6934
6.11106 	 13.5893 	 13.1569 	 3.01419 	 2.41063 	 -4.15147 	 -9.72253
6.12438 	 13.5945 	 13.1585 	 3.00619 	 2.39965 	 -4.32103 	 -9.75165
6.13775 	 13.5997 	 13.1601 	 2.99811 	 2.38707 	 -4.49013 	 -9.78079
6.15116 	 13.6048 	 13.1617 	 2.98995 	 2.37287 	 -4.65865 	 -9.80997
6.16461 	 13.6099 	 13.1633 	 2.98173 	 2.35701 	 -4.82647 	 -9.83917
6.1781 	 13.6149 	 13.1649 	 2.97344 	 2.33949 	 -4.99335 	 -9.8683
6.19165 	 13.6198 	 13.1665 	 2.96509 	 2.32027 	 -5.15907 	 -9.89739
6.20525 	 13.6246 	 13.1682 	 2.95668 	 2.29932 	 -5.32346 	 -9.92651
6.2189 	 13.6294 	 13.1698 	 2.94825 	 2.27665 	 -5.48606 	 -9.95562
6.23258 	 13.634 	 13.1714 	 2.93979 	 2.25228 	 -5.64646 	 -9.98473
6.24627 	 13.6386 	 13.1731 	 2.93133 	 2.22619 	 -5.80432 	 -10.0139
6.25997 	 13.6431 	 13.1747 	 2.92289 	 2.1984 	 -5.95911 	 -10.0431
6.27369 	 13.6475 	 13.1764 	 2.91446 	 2.16889 	 -6.11055 	 -10.0726
6.28743 	 13.6518 	 13.1781 	 2.90606 	 2.13764 	 -6.25851 	 -10.1022
6.30118 	 13.656 	 13.1797 	 2.89768 	 2.1047 	 -6.40296 	 -10.1318
6.31496 	 13.6601 	 13.1814 	 2.88931 	 2.07015 	 -6.5437 	 -10.1615
6.32876 	 13.6642 	 13.1831 	 2.88099 	 2.03406 	 -6.6804 	 -10.1912
6.34258 	 13.6681 	 13.1847 	 2.87273 	 1.99645 	 -6.81249 	 -10.2208
6.35638 	 13.6719 	 13.1864 	 2.86456 	 1.95723 	 -6.93946 	 -10.2504
6.37016 	 13.6756 	 13.188 	 2.85651 	 1.91655 	 -7.0607 	 -10.28
6.38385 	 13.6792 	 13.1897 	 2.84856 	 1.87442 	 -7.17658 	 -10.3095
6.39749 	 13.6827 	 13.1913 	 2.84071 	 1.83084 	 -7.28719 	 -10.339
6.41108 	 13.6861 	 13.193 	 2.83296 	 1.78579 	 -7.39249 	 -10.3684
6.42464 	 13.6894 	 13.1946 	 2.82536 	 1.73957 	 -7.49194 	 -10.3977
6.43808 	 13.6926 	 13.1962 	 2.8179 	 1.69224 	 -7.5855 	 -10.4269
6.45143 	 13.6956 	 13.1978 	 2.81058 	 1.64374 	 -7.67332 	 -10.4558
6.46472 	 13.6986 	 13.1994 	 2.80337 	 1.59398 	 -7.75561 	 -10.4848
6.47798 	 13.7014 	 13.201 	 2.79628 	 1.54301 	 -7.83238 	 -10.5138
6.49121 	 13.7042 	 13.2026 	 2.78931 	 1.49091 	 -7.90367 	 -10.5427
6.5044 	 13.7068 	 13.2042 	 2.78246 	 1.43769 	 -7.96953 	 -10.5716
6.51756 	 13.7093 	 13.2058 	 2.77572 	 1.38344 	 -8.02993 	 -10.6007
6.53071 	 13.7117 	 13.2074 	 2.7691 	 1.32815 	 -8.0848 	 -10.6299
6.54387 	 13.7141 	 13.209 	 2.76259 	 1.27181 	 -8.13409 	 -10.6592
6.55702 	 13.7163 	 13.2106 	 2.75621 	 1.21445 	 -8.1778 	 -10.6886
6.57018 	 13.7184 	 13.2123 	 2.74995 	 1.15614 	 -8.21595 	 -10.7182
6.58332 	 13.7204 	 13.2139 	 2.74383 	 1.09703 	 -8.24845 	 -10.7478
6.59645 	 13.7223 	 13.2155 	 2.73783 	 1.03722 	 -8.27528 	 -10.7774
6.60957 	 13.7242 	 13.217 	 2.73198 	 0.97682 	 -8.29639 	 -10.8071
6.62269 	 13.7259 	 13.2186 	 2.72627 	 0.915844 	 -8.31176 	 -10.8368
6.6358 	 13.7275 	 13.2202 	 2.72071 	 0.854283 	 -8.32142 	 -10.8666
6.6489 	 13.7291 	 13.2218 	 2.71531 	 0.792225 	 -8.32534 	 -10.8965
6.66198 	 13.7305 	 13.2234 	 2.71005 	 0.729688 	 -8.3235 	 -10.9266
6.67505 	 13.7318 	 13.225 	 2.70493 	 0.666652 	 -8.316 	 -10.9569
6.68814 	 13.7331 	 13.2266 	 2.69996 	 0.603101 	 -8.3029 	 -10.9875
6.70124 	 13.7343 	 13.2282 	 2.69512 	 0.53909 	 -8.28417 	 -11.0184
6.71438 	 13.7354 	 13.2298 	 2.69043 	 0.474656 	 -8.25985 	 -11.0495
6.72756 	 13.7364 	 13.2314 	 2.68588 	 0.409797 	 -8.22991 	 -11.0811
6.7408 	 13.7373 	 13.233 	 2.68148 	 0.344531 	 -8.19425 	 -11.113
6.75411 	 13.7382 	 13.2346 	 2.67723 	 0.278884 	 -8.15283 	 -11.1455
6.76747 	 13.7389 	 13.2363 	 2.67314 	 0.212938 	 -8.1056 	 -11.1784
6.78088 	 13.7396 	 13.2379 	 2.66921 	 0.146754 	 -8.0526 	 -11.2119
6.79434 	 13.7402 	 13.2396 	 2.66545 	 0.0804124 	 -7.99384 	 -11.2459
6.80785 	 13.7408 	 13.2413 	 2.66187 	 0.0139713 	 -7.92928 	 -11.2805
6.8214 	 13.7412 	 13.243 	 2.65846 	 -0.0525674 	 -7.85889 	 -11.3157
6.83501 	 13.7416 	 13.2447 	 2.65524 	 -0.119075 	 -7.78257 	 -11.3515
6.84869 	 13.7419 	 13.2464 	 2.6522 	 -0.185372 	 -7.70052 	 -11.388
6.86243 	 13.7421 	 13.2482 	 2.64935 	 -0.251424 	 -7.61298 	 -11.4252
6.87623 	 13.7422 	 13.2499 	 2.6467 	 -0.316864 	 -7.52035 	 -11.463
6.89004 	 13.7423 	 13.2517 	 2.64427 	 -0.381669 	 -7.42262 	 -11.5013
6.90384 	 13.7423 	 13.2535 	 2.64204 	 -0.445826 	 -7.31983 	 -11.5403
6.91763 	 13.7422 	 13.2552 	 2.64004 	 -0.509372 	 -7.21192 	 -11.5799
6.93143 	 13.7421 	 13.257 	 2.63825 	 -0.572239 	 -7.09891 	 -11.6202
6.94524 	 13.7419 	 13.2588 	 2.63667 	 -0.634524 	 -6.98068 	 -11.6612
6.9591 	 13.7417 	 13.2607 	 2.6353 	 -0.695983 	 -6.85772 	 -11.7028
6.97298 	 13.7414 	 13.2625 	 2.63415 	 -0.756441 	 -6.73019 	 -11.745
6.98687 	 13.741 	 13.2643 	 2.63323 	 -0.815711 	 -6.59819 	 -11.7877
7.00076 	 13.7406 	 13.2661 	 2.63253 	 -0.873645 	 -6.46182 	 -11.831
7.01465 	 13.7401 	 13.268 	 2.63205 	 -0.930117 	 -6.32124 	 -11.8748
7.02852 	 13.7396 	 13.2698 	 2.63181 	 -0.985062 	 -6.17667 	 -11.9189
7.04238 	 13.739 	 13.2716 	 2.63179 	 -1.03845 	 -6.02828 	 -11.9635
7.05622 	 13.7384 	 13.2734 	 2.632 	 -1.09024 	 -5.8763 	 -12.0085
7.07003 	 13.7377 	 13.2753 	 2.63242 	 -1.14034 	 -5.72096 	 -12.0539
7.0838 	 13.7371 	 13.2771 	 2.63306 	 -1.18869 	 -5.56237 	 -12.0997
7.09753 	 13.7363 	 13.2789 	 2.63391 	 -1.23528 	 -5.4007 	 -12.1459
7.11124 	 13.7356 	 13.2807 	 2.63499 	 -1.28014 	 -5.2361 	 -12.1923
7.1249 	 13.7348 	 13.2825 	 2.63628 	 -1.32332 	 -5.06868 	 -12.2391
7.13854 	 13.734 	 13.2843 	 2.63778 	 -1.36484 	 -4.89857 	 -12.2863
7.15215 	 13.7332 	 13.2862 	 2.6395 	 -1.40465 	 -4.72585 	 -12.3339
7.16573 	 13.7324 	 13.288 	 2.64141 	 -1.44274 	 -4.55058 	 -12.3819
7.17928 	 13.7316 	 13.2898 	 2.64354 	 -1.47907 	 -4.37289 	 -12.4304
7.1928 	 13.7307 	 13.2916 	 2.64587 	 -1.51354 	 -4.19297 	 -12.4793
7.2063 	 13.7299 	 13.2933 	 2.64841 	 -1.5461 	 -4.01098 	 -12.5286
7.21977 	 13.729 	 13.2951 	 2.65115 	 -1.57672 	 -3.82703 	 -12.5783
7.23323 	 13.7281 	 13.2969 	 2.65408 	 -1.60536 	 -3.64124 	 -12.6284
7.24667 	 13.7273 	 13.2987 	 2.65721 	 -1.63203 	 -3.45371 	 -12.6789
7.26009 	 13.7264 	 13.3005 	 2.66052 	 -1.65675 	 -3.26458 	 -12.7298
7.27349 	 13.7255 	 13.3022 	 2.66404 	 -1.67951 	 -3.07396 	 -12.781
7.28687 	 13.7247 	 13.304 	 2.66774 	 -1.70037 	 -2.88194 	 -12.8327
