time 	 Ue [m/s] 	 Ve [m/s] 	 We [m/s] 	 Pe [rad/s] 	 Qe [rad/s] 	 Re [rad/s]
3.21898 	 0.074397 	 0.0962878 	 -0.604022 	 -0.0569977 	 -0.0737371 	 -0.0314958
3.23261 	 0.0717506 	 0.0960858 	 -0.612417 	 -0.0594444 	 -0.0759756 	 -0.031671
3.24624 	 0.0691983 	 0.0958768 	 -0.62026 	 -0.061824 	 -0.0780293 	 -0.0318359
3.25986 	 0.0667366 	 0.0956736 	 -0.627585 	 -0.0640911 	 -0.0799275 	 -0.0320069
3.27348 	 0.0642353 	 0.0956543 	 -0.63421 	 -0.0662525 	 -0.0817734 	 -0.0322204
3.2871 	 0.0617599 	 0.0958312 	 -0.639887 	 -0.0684586 	 -0.0835143 	 -0.0324387
3.30071 	 0.0593445 	 0.0961102 	 -0.644515 	 -0.0707264 	 -0.0851263 	 -0.0326251
3.31432 	 0.0570076 	 0.0963061 	 -0.648229 	 -0.0729515 	 -0.0865851 	 -0.0327811
3.32794 	 0.0547214 	 0.0964935 	 -0.65149 	 -0.0750938 	 -0.0879057 	 -0.03298
3.34156 	 0.0524707 	 0.0967397 	 -0.654363 	 -0.0771775 	 -0.089074 	 -0.033222
3.35519 	 0.0502363 	 0.0969576 	 -0.656745 	 -0.0792189 	 -0.0900777 	 -0.0334437
3.36883 	 0.047927 	 0.0971626 	 -0.658465 	 -0.0811873 	 -0.0910182 	 -0.0336786
3.38249 	 0.0456558 	 0.0971432 	 -0.658979 	 -0.08308 	 -0.0917922 	 -0.0338443
3.39617 	 0.043381 	 0.0970639 	 -0.658477 	 -0.0848713 	 -0.0924545 	 -0.0339908
3.40987 	 0.0412119 	 0.0968574 	 -0.656977 	 -0.0865845 	 -0.0929 	 -0.0341057
3.42359 	 0.0391652 	 0.0966385 	 -0.654894 	 -0.0882054 	 -0.0931537 	 -0.0342475
3.43734 	 0.0373107 	 0.0965572 	 -0.652366 	 -0.0898242 	 -0.0931249 	 -0.0344038
3.45112 	 0.035751 	 0.0967589 	 -0.649103 	 -0.091414 	 -0.0927732 	 -0.0346716
3.46493 	 0.0343357 	 0.0971579 	 -0.644922 	 -0.0929171 	 -0.0922203 	 -0.0350301
3.47877 	 0.0328734 	 0.09738 	 -0.639742 	 -0.094256 	 -0.091576 	 -0.0353232
3.49264 	 0.0317845 	 0.0973942 	 -0.633175 	 -0.0954829 	 -0.0906085 	 -0.0355421
3.50655 	 0.0307283 	 0.0973986 	 -0.625976 	 -0.0966163 	 -0.0895238 	 -0.0357753
3.52049 	 0.0297873 	 0.0973423 	 -0.618189 	 -0.0976893 	 -0.0882299 	 -0.0359669
3.53448 	 0.0292231 	 0.0972538 	 -0.609615 	 -0.0986714 	 -0.0865228 	 -0.0361224
3.54849 	 0.0288628 	 0.0973365 	 -0.600423 	 -0.0996111 	 -0.0845275 	 -0.036355
3.56252 	 0.028695 	 0.0973769 	 -0.590164 	 -0.100476 	 -0.0822546 	 -0.0365703
3.57657 	 0.0286408 	 0.0975943 	 -0.578826 	 -0.101292 	 -0.0798421 	 -0.0368601
3.59064 	 0.0290501 	 0.0978274 	 -0.56651 	 -0.102121 	 -0.077037 	 -0.0371309
3.60473 	 0.0299925 	 0.0979206 	 -0.553304 	 -0.102859 	 -0.0737597 	 -0.0373354
3.61884 	 0.0312151 	 0.0979188 	 -0.539724 	 -0.103324 	 -0.0702336 	 -0.0375276
3.63298 	 0.0327228 	 0.0977296 	 -0.525565 	 -0.103605 	 -0.0665124 	 -0.0377026
3.6471 	 0.0339136 	 0.097088 	 -0.511058 	 -0.103618 	 -0.0629778 	 -0.0377694
3.6612 	 0.0346358 	 0.0963396 	 -0.496441 	 -0.103326 	 -0.0596891 	 -0.0377647
3.67529 	 0.035071 	 0.0955617 	 -0.481392 	 -0.102889 	 -0.0563724 	 -0.037758
3.68936 	 0.0355428 	 0.0947861 	 -0.465782 	 -0.102339 	 -0.052746 	 -0.0377696
3.70339 	 0.0362525 	 0.0941697 	 -0.449301 	 -0.101671 	 -0.0486872 	 -0.0378265
3.71736 	 0.0369948 	 0.0934556 	 -0.432427 	 -0.100913 	 -0.0444824 	 -0.0378256
3.73126 	 0.0375137 	 0.0929844 	 -0.415762 	 -0.10015 	 -0.0404791 	 -0.0378705
3.74509 	 0.0377795 	 0.0924846 	 -0.399302 	 -0.0994138 	 -0.0366925 	 -0.0378403
3.75889 	 0.037882 	 0.0919493 	 -0.38278 	 -0.0986555 	 -0.0330168 	 -0.0377475
3.77267 	 0.0380062 	 0.0914293 	 -0.365982 	 -0.0978213 	 -0.0292706 	 -0.0376994
3.78643 	 0.0384443 	 0.0908535 	 -0.348348 	 -0.0967907 	 -0.0251716 	 -0.0375809
3.80017 	 0.0390017 	 0.0904975 	 -0.330415 	 -0.0957534 	 -0.0209058 	 -0.0374897
3.81388 	 0.0395806 	 0.0900951 	 -0.312458 	 -0.0945903 	 -0.0167015 	 -0.0373768
3.82754 	 0.0402057 	 0.0898562 	 -0.294785 	 -0.0933654 	 -0.0126148 	 -0.0372875
3.84113 	 0.0409056 	 0.0896444 	 -0.277131 	 -0.0920098 	 -0.0086023 	 -0.0371664
3.85468 	 0.0417736 	 0.0895716 	 -0.259412 	 -0.0906076 	 -0.00459025 	 -0.0370714
3.86822 	 0.0427145 	 0.0897595 	 -0.241509 	 -0.0891567 	 -0.000614748 	 -0.0370793
3.88175 	 0.0438127 	 0.0902067 	 -0.223466 	 -0.0876551 	 0.00338617 	 -0.0371204
3.8953 	 0.0450799 	 0.0910165 	 -0.205466 	 -0.086239 	 0.00742021 	 -0.0372962
3.90883 	 0.0464461 	 0.0918543 	 -0.187678 	 -0.0848038 	 0.011437 	 -0.0374709
3.9223 	 0.0478802 	 0.0926597 	 -0.170008 	 -0.0833138 	 0.0154079 	 -0.0376298
3.93571 	 0.0494692 	 0.0933204 	 -0.152328 	 -0.0816698 	 0.0193892 	 -0.0376878
3.94905 	 0.0510342 	 0.0938673 	 -0.134597 	 -0.0799402 	 0.0232821 	 -0.0377101
3.96232 	 0.0526415 	 0.094474 	 -0.116863 	 -0.0781691 	 0.0270808 	 -0.0377679
3.97553 	 0.0544522 	 0.0952622 	 -0.0992445 	 -0.076398 	 0.0309076 	 -0.037848
3.98868 	 0.0563605 	 0.0961762 	 -0.0818164 	 -0.0746061 	 0.0347269 	 -0.0379708
4.00178 	 0.0582769 	 0.0972139 	 -0.0645517 	 -0.0728027 	 0.0384874 	 -0.0381548
4.01483 	 0.0602286 	 0.0982919 	 -0.0474444 	 -0.0709961 	 0.0422294 	 -0.0383456
4.02784 	 0.0623386 	 0.0991743 	 -0.0301039 	 -0.0690069 	 0.0459858 	 -0.0384161
4.04081 	 0.0645345 	 0.10013 	 -0.0126191 	 -0.0669748 	 0.0497053 	 -0.0385106
4.05373 	 0.0666627 	 0.101088 	 0.00453859 	 -0.0648811 	 0.0533205 	 -0.0385468
4.06661 	 0.0688156 	 0.102071 	 0.0214081 	 -0.0627421 	 0.0568792 	 -0.0385875
4.07947 	 0.0709387 	 0.103112 	 0.0380478 	 -0.0605436 	 0.0603815 	 -0.0386303
4.09233 	 0.0730301 	 0.104152 	 0.0545958 	 -0.0583034 	 0.0638272 	 -0.0386796
4.10519 	 0.0752445 	 0.105017 	 0.0712538 	 -0.0559039 	 0.0672756 	 -0.0386669
4.11807 	 0.077334 	 0.105987 	 0.0875652 	 -0.0535064 	 0.0705245 	 -0.038718
4.13096 	 0.0795398 	 0.107163 	 0.103686 	 -0.0511516 	 0.0737527 	 -0.0388693
4.14387 	 0.0819419 	 0.108329 	 0.119663 	 -0.048803 	 0.0770427 	 -0.0390196
4.15679 	 0.0844734 	 0.109496 	 0.135722 	 -0.0464003 	 0.0803627 	 -0.039143
4.16975 	 0.0871094 	 0.110577 	 0.151905 	 -0.0438149 	 0.0836619 	 -0.0392167
4.18273 	 0.0897223 	 0.111611 	 0.168005 	 -0.041136 	 0.0868148 	 -0.0392799
4.19573 	 0.0922942 	 0.112842 	 0.183763 	 -0.0384746 	 0.0898035 	 -0.0394111
4.20875 	 0.0948869 	 0.114153 	 0.199112 	 -0.0358374 	 0.0927286 	 -0.039567
4.22178 	 0.0974898 	 0.115437 	 0.214099 	 -0.0331553 	 0.0955913 	 -0.0397237
4.23481 	 0.100253 	 0.116774 	 0.229078 	 -0.0304127 	 0.0984777 	 -0.0399377
4.24784 	 0.103098 	 0.118094 	 0.244051 	 -0.0276094 	 0.101336 	 -0.0401536
4.26087 	 0.105935 	 0.119345 	 0.258847 	 -0.0247446 	 0.10405 	 -0.0403444
4.2739 	 0.108736 	 0.120556 	 0.273349 	 -0.0218536 	 0.1066 	 -0.0405085
4.28692 	 0.111617 	 0.121784 	 0.287416 	 -0.0189694 	 0.109071 	 -0.0406632
4.29994 	 0.114581 	 0.122945 	 0.301066 	 -0.0160962 	 0.111502 	 -0.0407982
4.31294 	 0.117619 	 0.124162 	 0.314395 	 -0.013295 	 0.113913 	 -0.0409726
4.32593 	 0.120748 	 0.125389 	 0.327494 	 -0.0104556 	 0.11629 	 -0.0411793
4.33891 	 0.123809 	 0.12655 	 0.34039 	 -0.00758965 	 0.118505 	 -0.0413891
4.35187 	 0.126891 	 0.12765 	 0.352856 	 -0.00478191 	 0.120652 	 -0.041573
4.36482 	 0.130082 	 0.128612 	 0.364843 	 -0.00194708 	 0.122761 	 -0.0417263
4.37774 	 0.133252 	 0.129598 	 0.376328 	 0.000866149 	 0.124741 	 -0.041887
4.39065 	 0.13625 	 0.130651 	 0.387579 	 0.00367508 	 0.12643 	 -0.0420621
4.40352 	 0.139168 	 0.131794 	 0.398819 	 0.00643449 	 0.127891 	 -0.042275
4.41637 	 0.142119 	 0.133075 	 0.409895 	 0.00915199 	 0.12922 	 -0.0425572
4.42918 	 0.145271 	 0.134434 	 0.420644 	 0.0118347 	 0.130573 	 -0.0428864
4.44195 	 0.148538 	 0.135652 	 0.430846 	 0.0145509 	 0.131915 	 -0.0431744
4.4547 	 0.151791 	 0.136632 	 0.440444 	 0.0173344 	 0.133134 	 -0.043379
4.46741 	 0.155026 	 0.137542 	 0.4496 	 0.020056 	 0.134217 	 -0.0435616
4.48009 	 0.158302 	 0.138386 	 0.458489 	 0.0227389 	 0.135232 	 -0.0437236
4.49275 	 0.161647 	 0.139269 	 0.467238 	 0.0253074 	 0.136161 	 -0.043906
4.50539 	 0.164986 	 0.140155 	 0.475719 	 0.0277946 	 0.136931 	 -0.0441223
4.51801 	 0.168326 	 0.141032 	 0.483778 	 0.0302435 	 0.137518 	 -0.0443779
4.53064 	 0.171881 	 0.142014 	 0.491447 	 0.0326349 	 0.138102 	 -0.0447083
4.54327 	 0.175558 	 0.143035 	 0.498487 	 0.0349698 	 0.138636 	 -0.0450465
4.55591 	 0.179271 	 0.14385 	 0.505019 	 0.0373363 	 0.13905 	 -0.0453085
4.56857 	 0.182995 	 0.144536 	 0.511145 	 0.0397422 	 0.13929 	 -0.045509
4.58124 	 0.186713 	 0.145113 	 0.51699 	 0.0421867 	 0.139338 	 -0.0456681
4.59394 	 0.190533 	 0.145669 	 0.522531 	 0.0445975 	 0.139268 	 -0.0458355
4.60666 	 0.194362 	 0.146186 	 0.527497 	 0.0469743 	 0.13908 	 -0.046007
4.61941 	 0.198292 	 0.146701 	 0.531929 	 0.0492951 	 0.13881 	 -0.0461929
4.6322 	 0.202312 	 0.147321 	 0.535925 	 0.0515091 	 0.138429 	 -0.0464436
4.64502 	 0.20639 	 0.148013 	 0.539405 	 0.0536329 	 0.137923 	 -0.04673
4.65786 	 0.210483 	 0.148657 	 0.542493 	 0.0556955 	 0.137252 	 -0.0469899
4.67074 	 0.214635 	 0.149233 	 0.545122 	 0.0576411 	 0.136469 	 -0.0472236
4.68365 	 0.218946 	 0.149585 	 0.547272 	 0.0595945 	 0.135679 	 -0.0473813
4.69659 	 0.223329 	 0.149833 	 0.549038 	 0.0615632 	 0.134751 	 -0.0475296
4.70958 	 0.227702 	 0.150061 	 0.5505 	 0.0635136 	 0.133579 	 -0.0476931
4.72262 	 0.232088 	 0.150284 	 0.551633 	 0.065438 	 0.13216 	 -0.0478784
4.73571 	 0.236516 	 0.150676 	 0.552264 	 0.0672303 	 0.130556 	 -0.0481454
4.74887 	 0.24107 	 0.151126 	 0.55231 	 0.0689593 	 0.128874 	 -0.048446
4.76206 	 0.245778 	 0.151571 	 0.551686 	 0.0706436 	 0.127177 	 -0.0487632
4.77528 	 0.250472 	 0.152043 	 0.550554 	 0.0722812 	 0.125298 	 -0.0490921
4.78854 	 0.255037 	 0.152436 	 0.549017 	 0.0738587 	 0.123129 	 -0.049395
4.80183 	 0.259544 	 0.152757 	 0.547171 	 0.0753621 	 0.120742 	 -0.0496595
4.81515 	 0.264005 	 0.152957 	 0.544811 	 0.0768014 	 0.118179 	 -0.0498745
4.8285 	 0.268529 	 0.15307 	 0.541789 	 0.0781657 	 0.115537 	 -0.0500701
4.84188 	 0.273096 	 0.1532 	 0.538026 	 0.0794177 	 0.112814 	 -0.0502836
4.85527 	 0.277693 	 0.15326 	 0.533672 	 0.0806037 	 0.109965 	 -0.0504984
4.86868 	 0.282332 	 0.153336 	 0.528886 	 0.0817095 	 0.106976 	 -0.0507334
4.88209 	 0.287045 	 0.153335 	 0.523815 	 0.0826994 	 0.103884 	 -0.0509525
4.89553 	 0.291752 	 0.153289 	 0.518468 	 0.0836331 	 0.100612 	 -0.0511567
4.90898 	 0.29647 	 0.153342 	 0.512625 	 0.0844891 	 0.0971705 	 -0.0513935
4.92245 	 0.301215 	 0.153319 	 0.506062 	 0.0852759 	 0.0936381 	 -0.051606
4.93593 	 0.305956 	 0.153376 	 0.498592 	 0.0859584 	 0.089991 	 -0.051845
4.9494 	 0.310711 	 0.153427 	 0.490686 	 0.0865754 	 0.0862141 	 -0.0520855
4.9629 	 0.315507 	 0.153491 	 0.482591 	 0.0870951 	 0.0823377 	 -0.0523366
4.9764 	 0.320222 	 0.153486 	 0.474122 	 0.0875437 	 0.0782647 	 -0.052548
4.98993 	 0.324912 	 0.153398 	 0.465317 	 0.0879218 	 0.0740484 	 -0.052756
5.00349 	 0.329579 	 0.153348 	 0.455943 	 0.0882038 	 0.0697046 	 -0.0529545
5.01706 	 0.334295 	 0.153276 	 0.445957 	 0.0884237 	 0.0653417 	 -0.0531523
5.03064 	 0.339082 	 0.153292 	 0.435585 	 0.0885867 	 0.0609303 	 -0.0533803
5.04423 	 0.343773 	 0.153265 	 0.424717 	 0.0887051 	 0.056324 	 -0.0535935
5.05783 	 0.348436 	 0.153184 	 0.413527 	 0.0887862 	 0.0515692 	 -0.0537983
5.07145 	 0.353116 	 0.153131 	 0.402167 	 0.0888039 	 0.0467154 	 -0.0540172
5.08508 	 0.357767 	 0.153194 	 0.390126 	 0.0886695 	 0.0417711 	 -0.0542532
5.09874 	 0.362476 	 0.153149 	 0.377467 	 0.0884525 	 0.036829 	 -0.0544293
5.11243 	 0.367236 	 0.153123 	 0.364551 	 0.0881998 	 0.0318583 	 -0.0546086
5.12616 	 0.371984 	 0.153095 	 0.351556 	 0.0878706 	 0.0267966 	 -0.0547668
5.13991 	 0.376665 	 0.153145 	 0.338385 	 0.0874523 	 0.0216058 	 -0.0549386
5.15367 	 0.381308 	 0.153191 	 0.325013 	 0.0869222 	 0.016386 	 -0.055083
5.16743 	 0.385948 	 0.153196 	 0.311189 	 0.0863273 	 0.0111842 	 -0.055207
5.18121 	 0.390587 	 0.153143 	 0.296965 	 0.0856869 	 0.00597844 	 -0.0553055
5.19501 	 0.395184 	 0.153068 	 0.282411 	 0.0849873 	 0.000705662 	 -0.0553895
5.20883 	 0.399776 	 0.15303 	 0.26775 	 0.0842426 	 -0.00456684 	 -0.05549
5.22266 	 0.404285 	 0.153085 	 0.253029 	 0.0834242 	 -0.00992888 	 -0.0556179
5.23646 	 0.408638 	 0.153079 	 0.238125 	 0.0825515 	 -0.0153948 	 -0.0557209
5.25022 	 0.412896 	 0.15308 	 0.222986 	 0.0816265 	 -0.020858 	 -0.0558247
5.26393 	 0.417016 	 0.152995 	 0.20734 	 0.0806023 	 -0.0262948 	 -0.0558664
5.27761 	 0.421091 	 0.152797 	 0.191604 	 0.079523 	 -0.031641 	 -0.0558515
5.29125 	 0.425087 	 0.152531 	 0.175867 	 0.0784172 	 -0.0369939 	 -0.055808
5.30487 	 0.42894 	 0.152171 	 0.160062 	 0.0772626 	 -0.0424712 	 -0.0557274
5.31846 	 0.432777 	 0.151788 	 0.144436 	 0.0760458 	 -0.0478985 	 -0.0556216
5.33204 	 0.43661 	 0.151482 	 0.128771 	 0.0747543 	 -0.0532208 	 -0.0555243
5.34561 	 0.440435 	 0.151169 	 0.112933 	 0.073437 	 -0.0584357 	 -0.0554282
5.35918 	 0.444204 	 0.150834 	 0.0968785 	 0.0720613 	 -0.0636001 	 -0.0553165
5.37274 	 0.447868 	 0.150461 	 0.0807877 	 0.0706181 	 -0.0687824 	 -0.0551777
5.38629 	 0.451331 	 0.150024 	 0.0646784 	 0.0690997 	 -0.0740196 	 -0.0549886
5.39984 	 0.454746 	 0.149615 	 0.0487411 	 0.0675255 	 -0.079193 	 -0.0548038
5.41337 	 0.457954 	 0.1491 	 0.0326446 	 0.0658917 	 -0.0843759 	 -0.0545773
5.4269 	 0.461097 	 0.148533 	 0.0164332 	 0.0642263 	 -0.0894542 	 -0.0543307
5.44043 	 0.46395 	 0.147832 	 -9.28117e-05 	 0.0624015 	 -0.0945805 	 -0.0539814
5.45394 	 0.466691 	 0.14713 	 -0.0167032 	 0.0605507 	 -0.0996572 	 -0.0536302
5.46743 	 0.469365 	 0.146474 	 -0.0329581 	 0.0587287 	 -0.104626 	 -0.0533145
5.48089 	 0.471987 	 0.14586 	 -0.0487184 	 0.0569101 	 -0.109472 	 -0.0530262
5.49431 	 0.474527 	 0.14524 	 -0.0642294 	 0.0550794 	 -0.114203 	 -0.0527448
5.50769 	 0.47694 	 0.144623 	 -0.0799326 	 0.0531892 	 -0.118848 	 -0.0524537
5.52104 	 0.479218 	 0.144067 	 -0.0957869 	 0.0512081 	 -0.123405 	 -0.0521573
5.53435 	 0.48128 	 0.143501 	 -0.111808 	 0.0491726 	 -0.127935 	 -0.0518434
5.54764 	 0.483161 	 0.142861 	 -0.127679 	 0.0471225 	 -0.132427 	 -0.0515136
5.56089 	 0.484906 	 0.14213 	 -0.143189 	 0.0450443 	 -0.136886 	 -0.0511683
5.57412 	 0.486562 	 0.141362 	 -0.158157 	 0.0429444 	 -0.1412 	 -0.0508179
5.58733 	 0.48794 	 0.140425 	 -0.173245 	 0.0407567 	 -0.145492 	 -0.0503799
5.60053 	 0.489223 	 0.139503 	 -0.188346 	 0.0385474 	 -0.14961 	 -0.0499386
5.61371 	 0.490221 	 0.13853 	 -0.203708 	 0.0362622 	 -0.1537 	 -0.0494538
5.62688 	 0.490993 	 0.137509 	 -0.219208 	 0.0339684 	 -0.157787 	 -0.0489564
5.64005 	 0.491686 	 0.136585 	 -0.234148 	 0.0316962 	 -0.161724 	 -0.0485037
5.65322 	 0.492309 	 0.135756 	 -0.248395 	 0.0294257 	 -0.16548 	 -0.0480937
5.6664 	 0.492794 	 0.134984 	 -0.262282 	 0.0271164 	 -0.169127 	 -0.0476997
5.67958 	 0.493099 	 0.134219 	 -0.276281 	 0.0248189 	 -0.172674 	 -0.0473287
5.69276 	 0.49321 	 0.133528 	 -0.290495 	 0.0225195 	 -0.17613 	 -0.0469896
5.70596 	 0.493114 	 0.132805 	 -0.304784 	 0.0202148 	 -0.179487 	 -0.0466402
5.71912 	 0.492785 	 0.132103 	 -0.318666 	 0.0178746 	 -0.182735 	 -0.0462937
5.73226 	 0.492305 	 0.131413 	 -0.331855 	 0.015502 	 -0.185832 	 -0.0459458
5.74538 	 0.491586 	 0.130642 	 -0.344844 	 0.0131045 	 -0.188858 	 -0.0455577
5.75849 	 0.490688 	 0.129844 	 -0.357748 	 0.0107068 	 -0.191774 	 -0.0451559
5.77156 	 0.489646 	 0.129107 	 -0.370632 	 0.00830957 	 -0.194506 	 -0.0447708
5.78462 	 0.488407 	 0.128397 	 -0.38336 	 0.00587884 	 -0.197107 	 -0.0443892
5.79765 	 0.486944 	 0.127652 	 -0.395727 	 0.00344721 	 -0.199606 	 -0.0440036
5.81067 	 0.485243 	 0.12688 	 -0.407751 	 0.00101969 	 -0.202026 	 -0.0436052
5.82367 	 0.483351 	 0.126168 	 -0.419327 	 -0.00141426 	 -0.204321 	 -0.0432233
5.83667 	 0.481197 	 0.125398 	 -0.430867 	 -0.00383498 	 -0.206507 	 -0.0428258
5.84966 	 0.478815 	 0.124586 	 -0.4421 	 -0.00628272 	 -0.208575 	 -0.0423995
5.86265 	 0.476263 	 0.123814 	 -0.453195 	 -0.00876417 	 -0.210454 	 -0.0419628
5.87564 	 0.473548 	 0.123012 	 -0.463972 	 -0.0111855 	 -0.212163 	 -0.041541
5.88862 	 0.470666 	 0.122294 	 -0.474243 	 -0.0135767 	 -0.213728 	 -0.0411731
5.9016 	 0.467611 	 0.121689 	 -0.484104 	 -0.0159696 	 -0.21517 	 -0.0408532
5.91458 	 0.464371 	 0.121181 	 -0.493635 	 -0.0183615 	 -0.216458 	 -0.0405681
5.92756 	 0.460916 	 0.120738 	 -0.502913 	 -0.0207373 	 -0.217606 	 -0.0403085
5.94054 	 0.457266 	 0.120363 	 -0.512105 	 -0.0231061 	 -0.21858 	 -0.0400662
5.95354 	 0.45342 	 0.120042 	 -0.520983 	 -0.0254418 	 -0.21941 	 -0.0398599
5.96655 	 0.449377 	 0.119752 	 -0.52956 	 -0.0277568 	 -0.220085 	 -0.0396856
5.97958 	 0.445157 	 0.119575 	 -0.537691 	 -0.0300771 	 -0.220594 	 -0.0395419
5.99263 	 0.440716 	 0.119433 	 -0.545418 	 -0.0323574 	 -0.220991 	 -0.0394272
6.00568 	 0.436094 	 0.119364 	 -0.552742 	 -0.0346215 	 -0.221226 	 -0.0393221
6.01875 	 0.431302 	 0.119289 	 -0.559847 	 -0.0368621 	 -0.221249 	 -0.0392169
6.03185 	 0.426341 	 0.119239 	 -0.56669 	 -0.0390695 	 -0.221073 	 -0.0391324
6.04496 	 0.421216 	 0.119265 	 -0.573082 	 -0.0412416 	 -0.220697 	 -0.0390854
6.05811 	 0.415894 	 0.119329 	 -0.57899 	 -0.0433872 	 -0.220131 	 -0.039058
6.07129 	 0.410399 	 0.119343 	 -0.584468 	 -0.0454929 	 -0.219349 	 -0.0390376
6.0845 	 0.404728 	 0.119212 	 -0.589543 	 -0.0475534 	 -0.218394 	 -0.0390004
6.09776 	 0.39899 	 0.119102 	 -0.594184 	 -0.0495812 	 -0.217192 	 -0.0389933
6.11106 	 0.393152 	 0.11908 	 -0.598674 	 -0.0515335 	 -0.215791 	 -0.0390521
6.12438 	 0.387131 	 0.119181 	 -0.602806 	 -0.0534323 	 -0.21418 	 -0.0391658
6.13775 	 0.380867 	 0.119364 	 -0.606428 	 -0.0553102 	 -0.21238 	 -0.0393131
6.15116 	 0.374445 	 0.119454 	 -0.609528 	 -0.0571629 	 -0.210332 	 -0.0394225
6.16461 	 0.367868 	 0.119312 	 -0.612 	 -0.0589523 	 -0.20799 	 -0.0394389
6.1781 	 0.361285 	 0.119231 	 -0.613884 	 -0.0607055 	 -0.205316 	 -0.0394987
6.19165 	 0.354568 	 0.119238 	 -0.615435 	 -0.0624321 	 -0.202397 	 -0.0396325
6.20525 	 0.347605 	 0.119381 	 -0.616678 	 -0.0641615 	 -0.199295 	 -0.0398267
6.2189 	 0.340432 	 0.119727 	 -0.617516 	 -0.0658525 	 -0.196036 	 -0.0401048
6.23258 	 0.33345 	 0.120007 	 -0.617317 	 -0.0674699 	 -0.192268 	 -0.0403987
6.24627 	 0.326748 	 0.120405 	 -0.615685 	 -0.0689275 	 -0.187811 	 -0.040826
6.25997 	 0.320033 	 0.120776 	 -0.613299 	 -0.0703254 	 -0.182946 	 -0.0413081
6.27369 	 0.313098 	 0.121153 	 -0.610908 	 -0.0716897 	 -0.177941 	 -0.0418266
6.28743 	 0.305961 	 0.121183 	 -0.608617 	 -0.0729699 	 -0.172841 	 -0.0421793
6.30118 	 0.298786 	 0.120909 	 -0.605888 	 -0.0740711 	 -0.167539 	 -0.0424339
6.31496 	 0.291649 	 0.120604 	 -0.602477 	 -0.0750864 	 -0.161951 	 -0.0426789
6.32876 	 0.284709 	 0.120474 	 -0.598162 	 -0.0760536 	 -0.155967 	 -0.0430146
6.34258 	 0.278023 	 0.120578 	 -0.593161 	 -0.0771147 	 -0.149529 	 -0.0434701
6.35638 	 0.27135 	 0.120684 	 -0.587901 	 -0.0781879 	 -0.142905 	 -0.0439576
6.37016 	 0.264528 	 0.120757 	 -0.582883 	 -0.0791428 	 -0.136357 	 -0.0444223
6.38385 	 0.257753 	 0.120837 	 -0.577552 	 -0.0800371 	 -0.12973 	 -0.0448645
6.39749 	 0.250849 	 0.120957 	 -0.571732 	 -0.0809456 	 -0.123004 	 -0.0453205
6.41108 	 0.243658 	 0.121141 	 -0.565434 	 -0.0817887 	 -0.116261 	 -0.0457875
6.42464 	 0.236574 	 0.121205 	 -0.558507 	 -0.082452 	 -0.109237 	 -0.0462074
6.43808 	 0.229554 	 0.121072 	 -0.551135 	 -0.0829802 	 -0.101979 	 -0.046527
6.45143 	 0.222397 	 0.121071 	 -0.543686 	 -0.0835028 	 -0.0947213 	 -0.0469125
6.46472 	 0.215062 	 0.121088 	 -0.53605 	 -0.0839783 	 -0.0874609 	 -0.0472849
6.47798 	 0.207488 	 0.121169 	 -0.528388 	 -0.084364 	 -0.0802403 	 -0.0476717
6.49121 	 0.199743 	 0.121454 	 -0.520569 	 -0.0846857 	 -0.0730327 	 -0.0481374
6.5044 	 0.192011 	 0.121677 	 -0.512312 	 -0.0848032 	 -0.0656948 	 -0.0485676
6.51756 	 0.184386 	 0.121863 	 -0.503478 	 -0.084831 	 -0.0581928 	 -0.0490131
6.53071 	 0.176785 	 0.121923 	 -0.494299 	 -0.0847924 	 -0.0505889 	 -0.0494118
6.54387 	 0.169104 	 0.122056 	 -0.48514 	 -0.0847499 	 -0.0430326 	 -0.0498236
6.55702 	 0.161413 	 0.12224 	 -0.476112 	 -0.0847013 	 -0.0355346 	 -0.0502662
6.57018 	 0.153788 	 0.122037 	 -0.466665 	 -0.0844509 	 -0.0279566 	 -0.0505774
6.58332 	 0.146257 	 0.121728 	 -0.456774 	 -0.0840105 	 -0.0203618 	 -0.0508435
6.59645 	 0.138826 	 0.12132 	 -0.446218 	 -0.0834065 	 -0.0127056 	 -0.05106
6.60957 	 0.131517 	 0.121019 	 -0.435319 	 -0.0827425 	 -0.00501752 	 -0.0512783
6.62269 	 0.124306 	 0.12099 	 -0.424422 	 -0.0821224 	 0.00264115 	 -0.051582
6.6358 	 0.117234 	 0.121061 	 -0.413337 	 -0.081447 	 0.0103352 	 -0.0519021
6.6489 	 0.110351 	 0.121156 	 -0.402155 	 -0.0806459 	 0.0180388 	 -0.0522281
6.66198 	 0.103508 	 0.12136 	 -0.391044 	 -0.0797891 	 0.0256194 	 -0.0525919
6.67505 	 0.0966489 	 0.121652 	 -0.379847 	 -0.0789036 	 0.0330704 	 -0.0529855
6.68814 	 0.0898188 	 0.121708 	 -0.368131 	 -0.077862 	 0.0404819 	 -0.0532679
6.70124 	 0.0829947 	 0.12171 	 -0.355911 	 -0.0766939 	 0.0477606 	 -0.0535194
6.71438 	 0.0763126 	 0.121805 	 -0.343374 	 -0.0754619 	 0.0549735 	 -0.0538179
6.72756 	 0.0697782 	 0.121984 	 -0.330631 	 -0.0741667 	 0.0622223 	 -0.0541561
