time 	 Fx 	 Fy 	 Fz 	 Mx 	 My 	 Mz 	 Fx_p 	 Fy_p 	 Fz_p 	 Fx_v 	 Fy_v 	 Fz_v
19.8919 	 -2682.4 	 -2096.75 	 20341.1 	 -23563.9 	 36452.1 	 -31267.5 	 -2682.4 	 -2096.75 	 245324 	 0 	 0 	 0
19.9044 	 -2681.56 	 -2143.44 	 19139 	 -25285 	 33575.4 	 -30829.4 	 -2681.56 	 -2143.44 	 244122 	 0 	 0 	 0
19.9169 	 -2505.75 	 -2106.82 	 18386.6 	 -27071.1 	 30839.8 	 -30888.7 	 -2505.75 	 -2106.82 	 243369 	 0 	 0 	 0
19.9294 	 -2039.52 	 -1942.2 	 18566 	 -28269.7 	 29052.7 	 -31402.3 	 -2039.52 	 -1942.2 	 243549 	 0 	 0 	 0
19.9419 	 -1243.23 	 -1606.04 	 19022.4 	 -28704.9 	 28097.5 	 -31577.3 	 -1243.23 	 -1606.04 	 244005 	 0 	 0 	 0
19.9542 	 -591.917 	 -1506.72 	 19232.1 	 -28481.5 	 27666.3 	 -32103.9 	 -591.917 	 -1506.72 	 244215 	 0 	 0 	 0
19.9658 	 259.345 	 -1152.27 	 19770.8 	 -28552.1 	 27194.9 	 -32987.5 	 259.345 	 -1152.27 	 244754 	 0 	 0 	 0
19.9768 	 693.017 	 -938.689 	 19864.1 	 -29425.9 	 25481.6 	 -33406.2 	 693.017 	 -938.689 	 244847 	 0 	 0 	 0
19.9873 	 1051.66 	 -746.657 	 19307 	 -30529.6 	 23553.3 	 -33157.1 	 1051.66 	 -746.657 	 244290 	 0 	 0 	 0
19.9974 	 1721.21 	 -442.236 	 17944.1 	 -30484.9 	 22819.8 	 -32745.7 	 1721.21 	 -442.236 	 242927 	 0 	 0 	 0
20.0071 	 2343.04 	 -107.507 	 17818.2 	 -31191.6 	 21730.7 	 -32365.5 	 2343.04 	 -107.507 	 242801 	 0 	 0 	 0
20.0165 	 2690.77 	 -249.267 	 17382.5 	 -30766.2 	 21619.9 	 -32944.2 	 2690.77 	 -249.267 	 242365 	 0 	 0 	 0
20.0256 	 3228.02 	 57.5067 	 18612.8 	 -32094.1 	 20297.3 	 -33457.9 	 3228.02 	 57.5067 	 243596 	 0 	 0 	 0
20.0344 	 3784.75 	 438.664 	 19347.7 	 -33411.5 	 18779.8 	 -34398.5 	 3784.75 	 438.664 	 244331 	 0 	 0 	 0
20.043 	 3576.81 	 126.567 	 19472.8 	 -34294.1 	 16437.3 	 -34791.9 	 3576.81 	 126.567 	 244456 	 0 	 0 	 0
20.0514 	 3906.79 	 185.609 	 18905.2 	 -34543.7 	 15080.5 	 -35932.9 	 3906.79 	 185.609 	 243888 	 0 	 0 	 0
20.0595 	 4128.61 	 44.5677 	 18105.9 	 -33871 	 14599.8 	 -36601 	 4128.61 	 44.5677 	 243089 	 0 	 0 	 0
20.0675 	 4693.96 	 263.767 	 17630.2 	 -33806.1 	 14196.1 	 -36812.1 	 4693.96 	 263.767 	 242613 	 0 	 0 	 0
20.0753 	 5215.94 	 463.869 	 17570.5 	 -33762.8 	 14231.8 	 -36573.4 	 5215.94 	 463.869 	 242553 	 0 	 0 	 0
20.0829 	 5664.88 	 717.038 	 17989.1 	 -34575.1 	 13187.5 	 -36489 	 5664.88 	 717.038 	 242972 	 0 	 0 	 0
20.0904 	 5752.24 	 700.945 	 18273 	 -35818.5 	 11138.9 	 -36795 	 5752.24 	 700.945 	 243256 	 0 	 0 	 0
20.0978 	 5808.48 	 710.813 	 17495.6 	 -36811.8 	 9029.77 	 -37234.3 	 5808.48 	 710.813 	 242479 	 0 	 0 	 0
20.105 	 6387.57 	 841.408 	 16027.4 	 -36127.5 	 9263.36 	 -36547.1 	 6387.57 	 841.408 	 241010 	 0 	 0 	 0
20.1121 	 7315.11 	 1118.64 	 15362.2 	 -34479.6 	 10354.5 	 -35252.6 	 7315.11 	 1118.64 	 240345 	 0 	 0 	 0
20.1191 	 7880.91 	 1321.21 	 15470.1 	 -34272.9 	 10122.5 	 -35056.1 	 7880.91 	 1321.21 	 240453 	 0 	 0 	 0
20.126 	 7684.7 	 1152.52 	 16543.3 	 -35527.7 	 8220.58 	 -35760.9 	 7684.7 	 1152.52 	 241526 	 0 	 0 	 0
20.1328 	 7578.47 	 1260.83 	 17684.5 	 -37756.7 	 4981.09 	 -36397.6 	 7578.47 	 1260.83 	 242667 	 0 	 0 	 0
20.1395 	 7545.99 	 1028.9 	 17303.5 	 -37873.7 	 4018.28 	 -37066.4 	 7545.99 	 1028.9 	 242286 	 0 	 0 	 0
20.1461 	 8189.3 	 1188.23 	 16111.3 	 -36898.2 	 4528.74 	 -37306 	 8189.3 	 1188.23 	 241094 	 0 	 0 	 0
20.1527 	 8508.44 	 1226.07 	 14949.4 	 -36489.8 	 4306.72 	 -36669.5 	 8508.44 	 1226.07 	 239932 	 0 	 0 	 0
20.1591 	 8763.61 	 1372.05 	 14772.7 	 -37217.3 	 3128.41 	 -36485.7 	 8763.61 	 1372.05 	 239756 	 0 	 0 	 0
20.1655 	 8541.98 	 1334.11 	 15251.4 	 -38901.8 	 470.462 	 -36786.3 	 8541.98 	 1334.11 	 240234 	 0 	 0 	 0
20.1718 	 8941.94 	 1629.04 	 16080.4 	 -39720.4 	 -689.873 	 -37168.8 	 8941.94 	 1629.04 	 241063 	 0 	 0 	 0
20.178 	 9806.82 	 2046.3 	 16019.2 	 -39456.9 	 -475.753 	 -37333 	 9806.82 	 2046.3 	 241002 	 0 	 0 	 0
20.1842 	 10037.6 	 1875.61 	 15519.3 	 -38344.8 	 -116.319 	 -37305.5 	 10037.6 	 1875.61 	 240502 	 0 	 0 	 0
20.1903 	 10515.2 	 1995.46 	 15096.6 	 -37458.6 	 285.734 	 -37317.4 	 10515.2 	 1995.46 	 240079 	 0 	 0 	 0
20.1964 	 10306.8 	 1585.03 	 14644.1 	 -37419.1 	 -668.311 	 -36770.2 	 10306.8 	 1585.03 	 239627 	 0 	 0 	 0
20.2024 	 10536.9 	 1787.52 	 14626.8 	 -38314.5 	 -1657.66 	 -35484.5 	 10536.9 	 1787.52 	 239610 	 0 	 0 	 0
20.2083 	 10469.4 	 1746.35 	 14938.7 	 -39205.9 	 -3321.87 	 -35299 	 10469.4 	 1746.35 	 239922 	 0 	 0 	 0
20.2142 	 11080.2 	 2391.93 	 15087.8 	 -40206.7 	 -4686.6 	 -34474.5 	 11080.2 	 2391.93 	 240071 	 0 	 0 	 0
20.22 	 11248.8 	 2463.32 	 14414.4 	 -40023.1 	 -5374.79 	 -34022.9 	 11248.8 	 2463.32 	 239397 	 0 	 0 	 0
20.2258 	 11379.3 	 2303.89 	 13829 	 -39423 	 -5670.29 	 -34319 	 11379.3 	 2303.89 	 238812 	 0 	 0 	 0
20.2316 	 11402.1 	 2194.18 	 13755.1 	 -39309.8 	 -6148.17 	 -34408.3 	 11402.1 	 2194.18 	 238738 	 0 	 0 	 0
20.2373 	 11566.7 	 2016.08 	 13767.7 	 -38606.1 	 -6034.96 	 -35074.1 	 11566.7 	 2016.08 	 238751 	 0 	 0 	 0
20.2429 	 11846.8 	 2163 	 13146.2 	 -38569.3 	 -6543.51 	 -35456.2 	 11846.8 	 2163 	 238129 	 0 	 0 	 0
20.2485 	 12888.8 	 2931.99 	 13566.7 	 -38341.7 	 -6486.75 	 -37001.7 	 12888.8 	 2931.99 	 238550 	 0 	 0 	 0
20.2541 	 13589.7 	 3543.75 	 13758.2 	 -38649 	 -7327.13 	 -36868.4 	 13589.7 	 3543.75 	 238741 	 0 	 0 	 0
20.2597 	 13951.8 	 3768.39 	 13483.1 	 -39363.7 	 -8498.8 	 -36895.2 	 13951.8 	 3768.39 	 238466 	 0 	 0 	 0
20.2652 	 13491.3 	 3484.53 	 12606.4 	 -40081.6 	 -10212.4 	 -36639.6 	 13491.3 	 3484.53 	 237589 	 0 	 0 	 0
20.2707 	 13367.3 	 3229.73 	 12468.3 	 -39876.1 	 -10734.7 	 -36399.4 	 13367.3 	 3229.73 	 237451 	 0 	 0 	 0
20.2761 	 13661.4 	 3365.58 	 12479.9 	 -39893.7 	 -10963.4 	 -35161.1 	 13661.4 	 3365.58 	 237463 	 0 	 0 	 0
20.2815 	 13451.4 	 3303.21 	 12927.4 	 -41120.1 	 -13271.3 	 -33441.1 	 13451.4 	 3303.21 	 237910 	 0 	 0 	 0
20.2869 	 13815.8 	 3533.5 	 12923.2 	 -41277.9 	 -13850.4 	 -33168.4 	 13815.8 	 3533.5 	 237906 	 0 	 0 	 0
20.2922 	 14821.6 	 4106.93 	 13180.5 	 -40375.4 	 -12865.9 	 -34724.1 	 14821.6 	 4106.93 	 238163 	 0 	 0 	 0
20.2976 	 14406 	 3553.23 	 11929.4 	 -39825.4 	 -13891.4 	 -33776.1 	 14406 	 3553.23 	 236912 	 0 	 0 	 0
20.3029 	 14844.1 	 3782.6 	 11002.9 	 -39534.9 	 -13911.9 	 -33019.8 	 14844.1 	 3782.6 	 235986 	 0 	 0 	 0
20.3081 	 14880.7 	 3781.59 	 10693.2 	 -39814.9 	 -14690.7 	 -31912.8 	 14880.7 	 3781.59 	 235676 	 0 	 0 	 0
20.3134 	 15189.4 	 4018.3 	 11334 	 -40439.8 	 -15578.1 	 -31188.1 	 15189.4 	 4018.3 	 236317 	 0 	 0 	 0
20.3186 	 15373.3 	 4030.5 	 11677.3 	 -40131.2 	 -16009.1 	 -31026.1 	 15373.3 	 4030.5 	 236660 	 0 	 0 	 0
20.3238 	 15542.4 	 3875.38 	 11582.3 	 -39109.6 	 -15748.6 	 -31716.3 	 15542.4 	 3875.38 	 236565 	 0 	 0 	 0
20.329 	 15842.3 	 4178.25 	 11198.2 	 -39877.7 	 -17307 	 -30819 	 15842.3 	 4178.25 	 236181 	 0 	 0 	 0
20.3341 	 16275.3 	 4357.15 	 10733.3 	 -39753.5 	 -17572.7 	 -31263.9 	 16275.3 	 4357.15 	 235716 	 0 	 0 	 0
20.3392 	 16391.4 	 4452.39 	 9757.22 	 -39570.3 	 -18482.8 	 -31159.7 	 16391.4 	 4452.39 	 234740 	 0 	 0 	 0
20.3444 	 16731.7 	 4712.27 	 9402.79 	 -40039.2 	 -19933.7 	 -30128.1 	 16731.7 	 4712.27 	 234386 	 0 	 0 	 0
20.3494 	 17084.9 	 4800 	 9532.1 	 -39999.6 	 -20342.5 	 -29686.7 	 17084.9 	 4800 	 234515 	 0 	 0 	 0
20.3545 	 17249.9 	 4693.27 	 10547.5 	 -40124 	 -20672.3 	 -30342.9 	 17249.9 	 4693.27 	 235530 	 0 	 0 	 0
20.3596 	 17272.6 	 4585.6 	 11303 	 -40425.5 	 -21482.5 	 -29270.6 	 17272.6 	 4585.6 	 236286 	 0 	 0 	 0
20.3646 	 17176.9 	 4531.56 	 10793.8 	 -40689.7 	 -22370 	 -27645.9 	 17176.9 	 4531.56 	 235777 	 0 	 0 	 0
20.3697 	 17249.1 	 4588.19 	 9325.7 	 -40418.6 	 -22988.4 	 -26807.9 	 17249.1 	 4588.19 	 234309 	 0 	 0 	 0
20.3747 	 17607.5 	 4940.47 	 8303.2 	 -40551.2 	 -23774 	 -26003.9 	 17607.5 	 4940.47 	 233286 	 0 	 0 	 0
20.3797 	 18038 	 5267.2 	 8389.17 	 -40728.6 	 -24451 	 -27168.6 	 18038 	 5267.2 	 233372 	 0 	 0 	 0
20.3846 	 18428.7 	 5556.79 	 9168.28 	 -40787.5 	 -25150.7 	 -27356.6 	 18428.7 	 5556.79 	 234151 	 0 	 0 	 0
20.3896 	 18612.8 	 5625.69 	 10401.8 	 -40984 	 -25610.2 	 -26697.8 	 18612.8 	 5625.69 	 235385 	 0 	 0 	 0
20.3946 	 18663.8 	 5277.13 	 10322.4 	 -39496.3 	 -24916.8 	 -26489.7 	 18663.8 	 5277.13 	 235305 	 0 	 0 	 0
20.3995 	 19195.4 	 5601.77 	 9506.63 	 -39011.9 	 -24401.2 	 -26736.7 	 19195.4 	 5601.77 	 234490 	 0 	 0 	 0
20.4045 	 19339.5 	 5811.62 	 8923.04 	 -39221 	 -24904.6 	 -25915.7 	 19339.5 	 5811.62 	 233906 	 0 	 0 	 0
20.4094 	 18750 	 5371.1 	 7869.55 	 -39685 	 -26520.1 	 -25671.7 	 18750 	 5371.1 	 232852 	 0 	 0 	 0
20.4143 	 18637.7 	 5587.95 	 8209.65 	 -41536.1 	 -28966.4 	 -25097 	 18637.7 	 5587.95 	 233193 	 0 	 0 	 0
20.4192 	 18347.1 	 5418.41 	 8466.26 	 -42123.8 	 -30658.5 	 -24335.5 	 18347.1 	 5418.41 	 233449 	 0 	 0 	 0
20.4241 	 18379.2 	 5096.68 	 8678.33 	 -40958.1 	 -30447.9 	 -23577.4 	 18379.2 	 5096.68 	 233661 	 0 	 0 	 0
20.429 	 19251.1 	 5464.49 	 8315.17 	 -39145.6 	 -28994.8 	 -22468.4 	 19251.1 	 5464.49 	 233298 	 0 	 0 	 0
20.4339 	 19969.9 	 5999.64 	 7739.9 	 -38085.9 	 -29034.8 	 -20730.8 	 19969.9 	 5999.64 	 232723 	 0 	 0 	 0
20.4387 	 20100.9 	 5763.43 	 7346.94 	 -36779.5 	 -28735 	 -20076.7 	 20100.9 	 5763.43 	 232330 	 0 	 0 	 0
20.4436 	 20359.7 	 5982.11 	 7834.72 	 -37718.6 	 -29734.1 	 -20563.1 	 20359.7 	 5982.11 	 232818 	 0 	 0 	 0
20.4485 	 20348 	 6094.84 	 8327.42 	 -38902.8 	 -31377.4 	 -22326.5 	 20348 	 6094.84 	 233310 	 0 	 0 	 0
20.4533 	 20173.4 	 5992.55 	 8071.01 	 -39094 	 -32411.2 	 -23311.6 	 20173.4 	 5992.55 	 233054 	 0 	 0 	 0
20.4582 	 19429.6 	 5446.65 	 6424.88 	 -39061.6 	 -33549.2 	 -22707.3 	 19429.6 	 5446.65 	 231408 	 0 	 0 	 0
20.463 	 19637.1 	 5526.69 	 5391.54 	 -38399.2 	 -33137.2 	 -22647.3 	 19637.1 	 5526.69 	 230374 	 0 	 0 	 0
20.4678 	 19862.9 	 5569.27 	 4896.31 	 -37459.8 	 -32575 	 -22704.9 	 19862.9 	 5569.27 	 229879 	 0 	 0 	 0
20.4727 	 20483.1 	 5813.97 	 6180.5 	 -37322 	 -32627.4 	 -23056.6 	 20483.1 	 5813.97 	 231163 	 0 	 0 	 0
20.4775 	 20426.4 	 6017.75 	 7029.75 	 -38548.9 	 -34655.2 	 -21330.1 	 20426.4 	 6017.75 	 232013 	 0 	 0 	 0
20.4823 	 20286.2 	 6062.08 	 7244.56 	 -39387 	 -36440.1 	 -20217.7 	 20286.2 	 6062.08 	 232227 	 0 	 0 	 0
20.4872 	 20453.8 	 6191.31 	 7054.11 	 -39361.2 	 -37173.6 	 -20398.1 	 20453.8 	 6191.31 	 232037 	 0 	 0 	 0
20.492 	 20670.5 	 6125.02 	 6128.77 	 -37903.5 	 -36249.6 	 -20473.3 	 20670.5 	 6125.02 	 231112 	 0 	 0 	 0
20.4968 	 20392.6 	 5503.8 	 4269.06 	 -35677 	 -35232.7 	 -19963.1 	 20392.6 	 5503.8 	 229252 	 0 	 0 	 0
20.5017 	 20597.2 	 5590.29 	 3125.67 	 -35082.8 	 -34725.1 	 -20466.5 	 20597.2 	 5590.29 	 228109 	 0 	 0 	 0
20.5065 	 20693.6 	 5939.74 	 3544.22 	 -36655.6 	 -36886.4 	 -17834.2 	 20693.6 	 5939.74 	 228527 	 0 	 0 	 0
20.5113 	 21255.7 	 7043.44 	 5970.69 	 -39819 	 -40783.3 	 -14869 	 21255.7 	 7043.44 	 230954 	 0 	 0 	 0
20.5161 	 21944 	 7454.31 	 7809.37 	 -40191.6 	 -41341.4 	 -13534 	 21944 	 7454.31 	 232792 	 0 	 0 	 0
20.521 	 21549.2 	 6359.14 	 7286.7 	 -36704.7 	 -39119.7 	 -12973.6 	 21549.2 	 6359.14 	 232270 	 0 	 0 	 0
20.5258 	 21283.3 	 5480.58 	 5471.35 	 -33673.8 	 -36925.7 	 -12535.7 	 21283.3 	 5480.58 	 230454 	 0 	 0 	 0
20.5306 	 21073.1 	 4971.63 	 3832.79 	 -31749.4 	 -35714.4 	 -13660.1 	 21073.1 	 4971.63 	 228816 	 0 	 0 	 0
20.5355 	 21031.3 	 5044.59 	 3658.28 	 -32166.6 	 -36852.3 	 -15107.6 	 21031.3 	 5044.59 	 228641 	 0 	 0 	 0
20.5403 	 21824.7 	 6186.42 	 4833.47 	 -35071.1 	 -39485 	 -15756.9 	 21824.7 	 6186.42 	 229816 	 0 	 0 	 0
20.5452 	 22163 	 6671.5 	 6213.57 	 -36487.4 	 -41392.8 	 -15491.4 	 22163 	 6671.5 	 231196 	 0 	 0 	 0
20.55 	 22419.4 	 6968.26 	 5002.49 	 -35532.6 	 -41573.6 	 -12122.5 	 22419.4 	 6968.26 	 229985 	 0 	 0 	 0
20.5549 	 22000.1 	 6854.99 	 2836.01 	 -35522.5 	 -42422.1 	 -12555.5 	 22000.1 	 6854.99 	 227819 	 0 	 0 	 0
20.5597 	 21567.3 	 6127.21 	 1941.58 	 -33761.6 	 -41410.1 	 -13689.5 	 21567.3 	 6127.21 	 226924 	 0 	 0 	 0
20.5646 	 21716.1 	 6265.05 	 2543.5 	 -34382.5 	 -41632.2 	 -11317.3 	 21716.1 	 6265.05 	 227526 	 0 	 0 	 0
20.5695 	 21962.3 	 6348.02 	 3168.49 	 -34245.7 	 -42240.2 	 -12519.3 	 21962.3 	 6348.02 	 228151 	 0 	 0 	 0
20.5744 	 21543.1 	 5778.36 	 3545.57 	 -33151.6 	 -42304.2 	 -13366.5 	 21543.1 	 5778.36 	 228528 	 0 	 0 	 0
20.5793 	 21712.7 	 5670.22 	 4056.95 	 -32601.8 	 -41795.1 	 -14778.8 	 21712.7 	 5670.22 	 229040 	 0 	 0 	 0
20.5842 	 21139.9 	 4903.05 	 2997.13 	 -30994.3 	 -41319.7 	 -12789.1 	 21139.9 	 4903.05 	 227980 	 0 	 0 	 0
20.5891 	 21272 	 5041.73 	 2005.91 	 -31138.4 	 -41762.2 	 -11865.2 	 21272 	 5041.73 	 226989 	 0 	 0 	 0
20.594 	 21045.4 	 5192.73 	 2170.64 	 -32784.6 	 -43550.4 	 -10091.7 	 21045.4 	 5192.73 	 227154 	 0 	 0 	 0
20.5989 	 20494.6 	 4869.97 	 1788.44 	 -32528.3 	 -44308.1 	 -10862.8 	 20494.6 	 4869.97 	 226771 	 0 	 0 	 0
20.6039 	 20971.1 	 5051.17 	 2299.41 	 -31677.2 	 -43746.9 	 -11394.7 	 20971.1 	 5051.17 	 227282 	 0 	 0 	 0
20.6088 	 21887.4 	 5848.78 	 2634.23 	 -31530.3 	 -43781.8 	 -10813.1 	 21887.4 	 5848.78 	 227617 	 0 	 0 	 0
20.6138 	 21072.9 	 5543.62 	 2787.05 	 -32557 	 -46423 	 -9204.71 	 21072.9 	 5543.62 	 227770 	 0 	 0 	 0
20.6187 	 20878.1 	 5538.96 	 1894.04 	 -33127.9 	 -47555.5 	 -9142.81 	 20878.1 	 5538.96 	 226877 	 0 	 0 	 0
20.6237 	 21076.9 	 5044.34 	 2728.2 	 -31020.2 	 -45981 	 -7355.48 	 21076.9 	 5044.34 	 227711 	 0 	 0 	 0
20.6287 	 21089.5 	 4426.91 	 2614.83 	 -28841.5 	 -44526.2 	 -8202.96 	 21089.5 	 4426.91 	 227598 	 0 	 0 	 0
20.6337 	 20592.7 	 3884.03 	 3137.05 	 -28187.6 	 -44480 	 -8537.2 	 20592.7 	 3884.03 	 228120 	 0 	 0 	 0
20.6388 	 21213.9 	 4762.96 	 2293.19 	 -29405.4 	 -45588.9 	 -9077.96 	 21213.9 	 4762.96 	 227276 	 0 	 0 	 0
20.6438 	 21566.9 	 4745.81 	 2434.13 	 -28375.7 	 -44719.5 	 -8439.58 	 21566.9 	 4745.81 	 227417 	 0 	 0 	 0
20.6489 	 21269.8 	 4355.41 	 1031.71 	 -27452 	 -44935.1 	 -7301.5 	 21269.8 	 4355.41 	 226015 	 0 	 0 	 0
20.6539 	 21672.5 	 4725.3 	 1614.43 	 -27472.1 	 -45414.5 	 -6819.51 	 21672.5 	 4725.3 	 226597 	 0 	 0 	 0
20.659 	 21812 	 5004.1 	 1685.46 	 -27948.8 	 -46430.2 	 -6236.77 	 21812 	 5004.1 	 226668 	 0 	 0 	 0
20.6641 	 22450.1 	 5576.21 	 1420.87 	 -27755.9 	 -46439.5 	 -6386.21 	 22450.1 	 5576.21 	 226404 	 0 	 0 	 0
20.6693 	 22089.2 	 5581.37 	 864.694 	 -28272.5 	 -47701.7 	 -6030.69 	 22089.2 	 5581.37 	 225848 	 0 	 0 	 0
20.6744 	 21943.5 	 5670.17 	 -435.854 	 -28348.3 	 -47920.3 	 -6283.82 	 21943.5 	 5670.17 	 224547 	 0 	 0 	 0
20.6796 	 22818.1 	 5613.23 	 807.278 	 -25558.5 	 -45258 	 -6804.18 	 22818.1 	 5613.23 	 225790 	 0 	 0 	 0
20.6848 	 21667.6 	 4467.11 	 2020.28 	 -25295.2 	 -46788.6 	 -6049.2 	 21667.6 	 4467.11 	 227003 	 0 	 0 	 0
20.69 	 21456.6 	 4109.36 	 1138.48 	 -23930 	 -46048.4 	 -4548.36 	 21456.6 	 4109.36 	 226121 	 0 	 0 	 0
20.6952 	 21701.7 	 4223.11 	 1462.39 	 -23284.5 	 -45930 	 -3002.01 	 21701.7 	 4223.11 	 226445 	 0 	 0 	 0
20.7005 	 21851.1 	 4203.49 	 825.493 	 -22813.9 	 -46054.1 	 -1198.16 	 21851.1 	 4203.49 	 225808 	 0 	 0 	 0
20.7058 	 21809.3 	 4705.88 	 -530.527 	 -24192.9 	 -47558.4 	 -51.8764 	 21809.3 	 4705.88 	 224452 	 0 	 0 	 0
20.7111 	 21451.9 	 4414.39 	 272.422 	 -24678.3 	 -49207.2 	 1070.04 	 21451.9 	 4414.39 	 225255 	 0 	 0 	 0
20.7164 	 21887.7 	 4835.8 	 411.094 	 -24828.5 	 -49444.4 	 86.1871 	 21887.7 	 4835.8 	 225394 	 0 	 0 	 0
20.7217 	 22349.4 	 4887.25 	 1357.27 	 -23477.1 	 -48192.9 	 -1676.95 	 22349.4 	 4887.25 	 226340 	 0 	 0 	 0
20.7271 	 22542.1 	 4868.27 	 1780.78 	 -23053.8 	 -48295.3 	 -2552.96 	 22542.1 	 4868.27 	 226764 	 0 	 0 	 0
20.7325 	 22033.8 	 4209.14 	 1042.24 	 -21548.6 	 -47724.9 	 -1177.13 	 22033.8 	 4209.14 	 226025 	 0 	 0 	 0
20.738 	 21770 	 4312.73 	 814.486 	 -21423.3 	 -48692.6 	 1425.97 	 21770 	 4312.73 	 225797 	 0 	 0 	 0
20.7434 	 22296 	 4860.17 	 1005.96 	 -21176 	 -49198.9 	 3503.03 	 22296 	 4860.17 	 225989 	 0 	 0 	 0
20.7489 	 22664.6 	 4865.4 	 470.755 	 -19568.4 	 -48329.7 	 3488.49 	 22664.6 	 4865.4 	 225454 	 0 	 0 	 0
20.7545 	 21808.5 	 3999.78 	 -80.9161 	 -18591.6 	 -48434.9 	 4447.11 	 21808.5 	 3999.78 	 224902 	 0 	 0 	 0
20.7601 	 21197.7 	 3660.43 	 -1023.56 	 -18623.8 	 -49294.8 	 4843.21 	 21197.7 	 3660.43 	 223959 	 0 	 0 	 0
20.7657 	 21860.8 	 4157.01 	 -75.0109 	 -18354 	 -48849 	 2490.61 	 21860.8 	 4157.01 	 224908 	 0 	 0 	 0
20.7713 	 21778.5 	 4274.17 	 0.423904 	 -19200.7 	 -49784.6 	 1570.53 	 21778.5 	 4274.17 	 224983 	 0 	 0 	 0
20.777 	 21577.4 	 4543.22 	 -1701.92 	 -20378.8 	 -50957 	 1793.77 	 21577.4 	 4543.22 	 223281 	 0 	 0 	 0
20.7827 	 21199.5 	 3996.35 	 -1241.11 	 -19230.2 	 -51081.7 	 4027.49 	 21199.5 	 3996.35 	 223742 	 0 	 0 	 0
20.7885 	 21442 	 3097.26 	 278.963 	 -14432.8 	 -48243.2 	 5761.18 	 21442 	 3097.26 	 225262 	 0 	 0 	 0
20.7943 	 22225.7 	 3410.6 	 1002.7 	 -12635.2 	 -46708.3 	 5290.33 	 22225.7 	 3410.6 	 225986 	 0 	 0 	 0
20.8002 	 22401.6 	 3514.45 	 43.0319 	 -11020.3 	 -45976.1 	 4291.64 	 22401.6 	 3514.45 	 225026 	 0 	 0 	 0
20.8061 	 22237.9 	 4136.43 	 -766.867 	 -12922.3 	 -48000.7 	 5385.14 	 22237.9 	 4136.43 	 224216 	 0 	 0 	 0
20.812 	 22202.9 	 4773.42 	 -1317.27 	 -15523.1 	 -50488.8 	 4927.46 	 22202.9 	 4773.42 	 223666 	 0 	 0 	 0
20.8181 	 21867.7 	 4368.01 	 -923.437 	 -15165.4 	 -50863.8 	 6387.05 	 21867.7 	 4368.01 	 224059 	 0 	 0 	 0
20.8241 	 21777.7 	 4140.78 	 -1203.12 	 -14391.2 	 -50721.1 	 6528.41 	 21777.7 	 4140.78 	 223780 	 0 	 0 	 0
20.8303 	 22108.6 	 3886.37 	 -1233.84 	 -11858.3 	 -48770.1 	 5411.31 	 22108.6 	 3886.37 	 223749 	 0 	 0 	 0
20.8364 	 22180.3 	 3945.82 	 -2023.08 	 -11472.1 	 -48772.3 	 4825.02 	 22180.3 	 3945.82 	 222960 	 0 	 0 	 0
20.8427 	 22346.6 	 4127.1 	 -2297.06 	 -11544.6 	 -49437 	 4633.06 	 22346.6 	 4127.1 	 222686 	 0 	 0 	 0
20.849 	 22501.6 	 4318.01 	 -2201.08 	 -11846.2 	 -50121.7 	 4750.53 	 22501.6 	 4318.01 	 222782 	 0 	 0 	 0
20.8554 	 22620.9 	 5029.39 	 -2106.47 	 -14114.9 	 -52027.3 	 4537.51 	 22620.9 	 5029.39 	 222876 	 0 	 0 	 0
20.8619 	 22358.5 	 5382.29 	 -3485.53 	 -15325.6 	 -53116.4 	 3928.87 	 22358.5 	 5382.29 	 221497 	 0 	 0 	 0
20.8684 	 22500 	 5203.11 	 -3713.1 	 -12774.2 	 -51230.7 	 2638.59 	 22500 	 5203.11 	 221270 	 0 	 0 	 0
20.875 	 22213.1 	 4500.69 	 -2406.04 	 -10389 	 -50086.1 	 3845.53 	 22213.1 	 4500.69 	 222577 	 0 	 0 	 0
20.8817 	 21247 	 3326.82 	 -1061.81 	 -8142.69 	 -49462.2 	 5710.2 	 21247 	 3326.82 	 223921 	 0 	 0 	 0
20.8885 	 19674.9 	 1929.27 	 -308.24 	 -6826.42 	 -50134.2 	 7769.72 	 19674.9 	 1929.27 	 224675 	 0 	 0 	 0
20.8953 	 19322 	 1898.26 	 -528.187 	 -6895.16 	 -50644.1 	 8331.38 	 19322 	 1898.26 	 224455 	 0 	 0 	 0
20.9023 	 19540.1 	 2290.52 	 -1951.69 	 -6634.68 	 -50171.6 	 8053.8 	 19540.1 	 2290.52 	 223031 	 0 	 0 	 0
20.9094 	 19820.6 	 2596.63 	 -3345.6 	 -7238.83 	 -50579 	 7410.32 	 19820.6 	 2596.63 	 221637 	 0 	 0 	 0
20.9166 	 20029.5 	 2747.44 	 -5252.08 	 -6504.51 	 -50539.1 	 6840.22 	 20029.5 	 2747.44 	 219731 	 0 	 0 	 0
20.9239 	 20937.5 	 3304.67 	 -4627.24 	 -5645.59 	 -49781.9 	 5644.37 	 20937.5 	 3304.67 	 220356 	 0 	 0 	 0
20.9313 	 20930 	 3433.98 	 -3915.03 	 -5796.92 	 -50241.6 	 5723.06 	 20930 	 3433.98 	 221068 	 0 	 0 	 0
